aggregateType,sourceFile,sourceRow,pageUrl,path,clicks,impressions,ctrPercent,position,priority,classifications,cluster,service,city,relatedPrimaryRouteForReview,evidenceBoundary,recommendedAction
PAGE,Seiten.csv,253,https://www.floxant.de/wohnungsaufloesung-seubersdorf,/wohnungsaufloesung-seubersdorf,0,3,0,5.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,254,https://www.floxant.de/blog/grundreinigung-bodenreinigung-hauseingang-duesseldorf,/blog/grundreinigung-bodenreinigung-hauseingang-duesseldorf,0,3,0,6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,255,https://www.floxant.de/amberg/umzug,/amberg/umzug,0,3,0,6.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,256,https://www.floxant.de/umzug-lappersdorf,/umzug-lappersdorf,0,3,0,6.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,257,https://www.floxant.de/duesseldorf/entruempelung,/duesseldorf/entruempelung,0,3,0,6.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,258,https://www.floxant.de/umzug-schwarzenfeld,/umzug-schwarzenfeld,0,3,0,6.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,259,https://www.floxant.de/wohnungsaufloesung-eschenbach-in-der-oberpfalz,/wohnungsaufloesung-eschenbach-in-der-oberpfalz,0,3,0,6.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,260,https://www.floxant.de/blog/saubere-fotos-vor-wohnungsuebergabe,/blog/saubere-fotos-vor-wohnungsuebergabe,0,3,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,261,https://www.floxant.de/regensburg/uebergabereinigung,/regensburg/uebergabereinigung,0,3,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,262,https://www.floxant.de/signature-services,/signature-services,0,3,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,263,https://www.floxant.de/blog/gewerbe-auszug-rueckgabevorbereitung,/blog/gewerbe-auszug-rueckgabevorbereitung,0,3,0,7.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,264,https://www.floxant.de/entruempelung-waldkirchen,/entruempelung-waldkirchen,0,3,0,7.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,265,https://www.floxant.de/private-client-service,/private-client-service,0,3,0,7.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,266,https://www.floxant.de/umzug-freystadt,/umzug-freystadt,0,3,0,7.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,267,https://www.floxant.de/bueroumzug-gersthofen,/bueroumzug-gersthofen,0,3,0,8.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,268,https://www.floxant.de/blog/entruempelung-endreinigung-bayern,/blog/entruempelung-endreinigung-bayern,0,3,0,9,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,269,https://www.floxant.de/klaviertransport-freystadt,/klaviertransport-freystadt,0,3,0,9,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,270,https://www.floxant.de/weiden/umzug,/weiden/umzug,0,3,0,9,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,271,https://www.floxant.de/blog/duesseldorf-buero-praxis-hausverwaltung-reinigung-anfrage,/blog/duesseldorf-buero-praxis-hausverwaltung-reinigung-anfrage,0,3,0,9.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,272,https://www.floxant.de/blog/regensburg-services-umzug-reinigung-entruempelung-uebergabe,/blog/regensburg-services-umzug-reinigung-entruempelung-uebergabe,0,3,0,9.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,273,https://www.floxant.de/seniorenumzug-coburg,/seniorenumzug-coburg,0,3,0,9.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,274,https://www.floxant.de/umzug-cham,/umzug-cham,0,3,0,10,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,275,https://www.floxant.de/umzug-nittenau,/umzug-nittenau,0,3,0,10.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,276,https://www.floxant.de/wohnungsaufloesung-weiden,/wohnungsaufloesung-weiden,0,3,0,10.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,277,https://www.floxant.de/hilden/reinigung,/hilden/reinigung,0,3,0,11.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,278,https://www.floxant.de/entruempelung-forchheim,/entruempelung-forchheim,0,3,0,12.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,279,https://www.floxant.de/umzug-vilsbiburg,/umzug-vilsbiburg,0,3,0,12.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,280,https://www.floxant.de/reinigung-ansbach,/reinigung-ansbach,0,3,0,17.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,281,https://www.floxant.de/en/bueroumzug-landshut,/en/bueroumzug-landshut,0,3,0,18.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,282,https://www.floxant.de/solarreinigung,/solarreinigung,0,3,0,20,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,283,https://www.floxant.de/umzug-nuernberg-ziegelstein,/umzug-nuernberg-ziegelstein,0,3,0,22.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,284,https://www.floxant.de/neuss/reinigung,/neuss/reinigung,0,3,0,24.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,285,https://www.floxant.de/blog/reinigungsfirma-regensburg-in-der-naehe-stadtteile,/blog/reinigungsfirma-regensburg-in-der-naehe-stadtteile,0,3,0,25.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,286,https://www.floxant.de/reinigung-sinzing,/reinigung-sinzing,0,3,0,38,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,287,https://www.floxant.de/reinigung-nuernberg,/reinigung-nuernberg,0,3,0,40.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,288,https://www.floxant.de/gewerbereinigung,/gewerbereinigung,0,3,0,40.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,289,https://www.floxant.de/blog/reinigungsfirma-regensburg-preise-kosten-angebot-pruefen,/blog/reinigungsfirma-regensburg-preise-kosten-angebot-pruefen,0,3,0,43.33,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,290,https://www.floxant.de/umzug,/umzug,0,3,0,49,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,291,https://www.floxant.de/duesseldorf/reinigungsdienst,/duesseldorf/reinigungsdienst,0,3,0,53.67,P2,LIKELY_CANNIBALIZATION|NEW_OR_LOW_DATA|MANUAL_REVIEW,duesseldorf-cleaning-hub-variant,reinigung,duesseldorf,/duesseldorf/reinigung,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,"Historie, Canonical, Sitemap und interne Links manuell prüfen; keinen Redirect aus GSC-Aggregaten ableiten."
PAGE,Seiten.csv,292,https://www.floxant.de/ro/entruempelung,/ro/entruempelung,0,3,0,82,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,293,https://www.floxant.de/bg/entruempelung-amberg,/bg/entruempelung-amberg,0,3,0,85,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,294,https://www.floxant.de/bg/umzug-bayern,/bg/umzug-bayern,0,3,0,86.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,295,https://www.floxant.de/seniorenumzug-bad-toelz,/seniorenumzug-bad-toelz,0,3,0,91.67,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,296,https://www.floxant.de/blog/google-maps-regensburg-direkt-anfragen,/blog/google-maps-regensburg-direkt-anfragen,0,2,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,297,https://www.floxant.de/buchung-ablauf,/buchung-ablauf,0,2,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,298,https://www.floxant.de/umzug-kosten-rechner,/umzug-kosten-rechner,0,2,0,2,P1,NEW_OR_LOW_DATA,moving-calculator,moving,,/umzug-kosten-rechner,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,299,https://www.floxant.de/regensburg/reinigung-nach-umzug,/regensburg/reinigung-nach-umzug,0,2,0,2.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,300,https://www.floxant.de/studentenumzug-moosburg,/studentenumzug-moosburg,0,2,0,2.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,301,https://www.floxant.de/en/regensburg/deep-cleaning,/en/regensburg/deep-cleaning,0,2,0,3.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,302,https://www.floxant.de/klaviertransport-freyung,/klaviertransport-freyung,0,2,0,3.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,303,https://www.floxant.de/klaviertransport-lauf-an-der-pegnitz,/klaviertransport-lauf-an-der-pegnitz,0,2,0,3.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,304,https://www.floxant.de/buchungsbedingungen,/buchungsbedingungen,0,2,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,305,https://www.floxant.de/en/questions,/en/questions,0,2,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,306,https://www.floxant.de/human-api,/human-api,0,2,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,307,https://www.floxant.de/klaviertransport-regen,/klaviertransport-regen,0,2,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,308,https://www.floxant.de/reinigung-preis-rechner,/reinigung-preis-rechner,0,2,0,4,P1,NEW_OR_LOW_DATA,cleaning-calculator,cleaning,,/reinigung-preis-rechner,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,309,https://www.floxant.de/umzug-obertraubling,/umzug-obertraubling,0,2,0,4,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,310,https://www.floxant.de/blog/schluesseluebergabe-ohne-stress,/blog/schluesseluebergabe-ohne-stress,0,2,0,4.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,311,https://www.floxant.de/reinigung-passau,/reinigung-passau,0,2,0,4.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,312,https://www.floxant.de/schadensbegrenzung,/schadensbegrenzung,0,2,0,4.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,313,https://www.floxant.de/blog/besseres-guenstigeres-angebot-floxant-pruefen,/blog/besseres-guenstigeres-angebot-floxant-pruefen,0,2,0,5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,314,https://www.floxant.de/blog/kurzfristige-reinigung-regensburg-24h-realistisch,/blog/kurzfristige-reinigung-regensburg-24h-realistisch,0,2,0,5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,315,https://www.floxant.de/blog/umzugsangebot-muenchen-pruefen-festpreis-guenstiger,/blog/umzugsangebot-muenchen-pruefen-festpreis-guenstiger,0,2,0,5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,316,https://www.floxant.de/en/meerbusch/cleaning,/en/meerbusch/cleaning,0,2,0,5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,317,https://www.floxant.de/entruempelung-zeitlarn,/entruempelung-zeitlarn,0,2,0,5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,318,https://www.floxant.de/klaviertransport-olching,/klaviertransport-olching,0,2,0,5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,319,https://www.floxant.de/reinigung-wolfsegg,/reinigung-wolfsegg,0,2,0,5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,320,https://www.floxant.de/entruempelung-wiesent,/entruempelung-wiesent,0,2,0,5.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,321,https://www.floxant.de/it/umzug-feucht,/it/umzug-feucht,0,2,0,5.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,322,https://www.floxant.de/mieterwechsel-service-regensburg,/mieterwechsel-service-regensburg,0,2,0,5.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,323,https://www.floxant.de/reinigung-sulzbach-rosenberg,/reinigung-sulzbach-rosenberg,0,2,0,5.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,324,https://www.floxant.de/blog/grundreinigung-bodenreinigung-hauseingang-regensburg,/blog/grundreinigung-bodenreinigung-hauseingang-regensburg,0,2,0,6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,325,https://www.floxant.de/keller-muellraum-rettung-regensburg,/keller-muellraum-rettung-regensburg,0,2,0,6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,326,https://www.floxant.de/klaviertransport-ingolstadt,/klaviertransport-ingolstadt,0,2,0,6,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,327,https://www.floxant.de/blog/beiladung-bayern-wann-lohnt-es-sich,/blog/beiladung-bayern-wann-lohnt-es-sich,0,2,0,6.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,328,https://www.floxant.de/blog/entruempelungsangebot-pruefen-serioes,/blog/entruempelungsangebot-pruefen-serioes,0,2,0,6.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,329,https://www.floxant.de/erinnerungskapsel,/erinnerungskapsel,0,2,0,6.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,330,https://www.floxant.de/klaviertransport-guenzburg,/klaviertransport-guenzburg,0,2,0,6.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,331,https://www.floxant.de/reinigung-hemau,/reinigung-hemau,0,2,0,6.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,332,https://www.floxant.de/reinigung-hirschau,/reinigung-hirschau,0,2,0,6.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,333,https://www.floxant.de/umzug-osterhofen,/umzug-osterhofen,0,2,0,6.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,334,https://www.floxant.de/blog/reinigung-nach-umzug-regensburg-angebot-pruefen,/blog/reinigung-nach-umzug-regensburg-angebot-pruefen,0,2,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,335,https://www.floxant.de/ratgeber/gute-umzugsfirma-finden,/ratgeber/gute-umzugsfirma-finden,0,2,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
