"file","line","issue","severity","detail"
"app/gewerbereinigung-regensburg/page.tsx","460","FOCUS_STYLE_REVIEW","warning"," <Link href=""/hotelreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","463","TOUCH_TARGET_REVIEW","warning"," <Link href=""/fensterreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","463","FOCUS_STYLE_REVIEW","warning"," <Link href=""/fensterreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","466","TOUCH_TARGET_REVIEW","warning"," <Link href=""/baureinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","466","FOCUS_STYLE_REVIEW","warning"," <Link href=""/baureinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","469","TOUCH_TARGET_REVIEW","warning"," <Link href=""/teppichreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","469","FOCUS_STYLE_REVIEW","warning"," <Link href=""/teppichreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","472","TOUCH_TARGET_REVIEW","warning"," <Link href=""/treppenhausreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","472","FOCUS_STYLE_REVIEW","warning"," <Link href=""/treppenhausreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","475","TOUCH_TARGET_REVIEW","warning"," <Link href=""/unterhaltsreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","475","FOCUS_STYLE_REVIEW","warning"," <Link href=""/unterhaltsreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","478","TOUCH_TARGET_REVIEW","warning"," <Link href=""/grundreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","478","FOCUS_STYLE_REVIEW","warning"," <Link href=""/grundreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","481","TOUCH_TARGET_REVIEW","warning"," <Link href=""/rechner"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","481","FOCUS_STYLE_REVIEW","warning"," <Link href=""/rechner"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","623","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary rounded-[1.3rem] px-5 py-4 text-left normal-case tracking-normal"">"
"app/gewerbereinigung-regensburg/page.tsx","633","FOCUS_STYLE_REVIEW","warning"," <Link href=""/buchung"" className=""flox-button-primary rounded-[1.3rem] px-5 py-4 text-left normal-case tracking-normal"">"
"app/gewerbereinigung/page.tsx","302","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full bg-cyan-400 px-6 py-3 text-sm font-black text-slate-950 shadow-lg shadow-cyan-950/30 transition hover:bg-cyan-300 focus:outline-none focus:r"
"app/gewerbereinigung/page.tsx","309","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-cyan-200/60 bg-cyan-50 px-6 py-3 text-sm font-black text-slate-950 transition hover:bg-cyan-100 focus:outline-none focus:ring-"
"app/gewerbereinigung/page.tsx","316","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-white/20 bg-white px-6 py-3 text-sm font-black text-slate-950 transition hover:bg-slate-100 focus:outline-none focus:ring-2 fo"
"app/gewerbereinigung/page.tsx","323","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-white/25 bg-white/10 px-6 py-3 text-sm font-black text-white transition hover:bg-white/15 focus:outline-none focus:ring-2 focu"
"app/gewerbereinigung/page.tsx","330","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-emerald-200/30 bg-emerald-300/10 px-6 py-3 text-sm font-black text-emerald-100 transition hover:bg-emerald-300/15 focus:outlin"
"app/gewerbereinigung/page.tsx","434","REDUCED_MOTION_REVIEW","warning"," className=""mt-6 inline-flex min-h-12 items-center justify-center gap-2 rounded-full bg-cyan-400 px-6 py-3 text-sm font-black text-slate-950 transition hover:bg-cyan-300 lg:mt-0"""
"app/gewerbereinigung/page.tsx","494","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full bg-cyan-400 px-6 py-3 text-sm font-black text-slate-950 transition hover:bg-cyan-300"""
"app/gewerbereinigung/page.tsx","501","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-white/20 bg-white/10 px-6 py-3 text-sm font-black text-white transition hover:bg-white/15"""
"app/gewerbereinigung/page.tsx","508","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-white/20 bg-white px-6 py-3 text-sm font-black text-slate-950 transition hover:bg-slate-100"""
"app/gewerbereinigung/page.tsx","515","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-white/20 bg-white/10 px-6 py-3 text-sm font-black text-white transition hover:bg-white/15"""
"app/gewerbereinigung/page.tsx","585","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full bg-slate-950 px-6 py-3 text-sm font-black text-white transition hover:bg-slate-800"""
"app/gewerbereinigung/page.tsx","602","TOUCH_TARGET_REVIEW","warning"," <Link href={`tel:${company.phoneRaw}`} className=""flex items-center gap-3 rounded-2xl bg-white/10 p-4 font-black text-white hover:bg-white/15"">"
"app/gewerbereinigung/page.tsx","602","FOCUS_STYLE_REVIEW","warning"," <Link href={`tel:${company.phoneRaw}`} className=""flex items-center gap-3 rounded-2xl bg-white/10 p-4 font-black text-white hover:bg-white/15"">"
"app/gewerbereinigung/page.tsx","606","TOUCH_TARGET_REVIEW","warning"," <Link href={whatsappHref} className=""flex items-center gap-3 rounded-2xl bg-white/10 p-4 font-black text-white hover:bg-white/15"">"
"app/gewerbereinigung/page.tsx","606","FOCUS_STYLE_REVIEW","warning"," <Link href={whatsappHref} className=""flex items-center gap-3 rounded-2xl bg-white/10 p-4 font-black text-white hover:bg-white/15"">"
"app/gewerbereinigung/page.tsx","610","TOUCH_TARGET_REVIEW","warning"," <Link href={mailHref} className=""flex items-center gap-3 rounded-2xl bg-white/10 p-4 font-black text-white hover:bg-white/15"">"
"app/gewerbereinigung/page.tsx","610","FOCUS_STYLE_REVIEW","warning"," <Link href={mailHref} className=""flex items-center gap-3 rounded-2xl bg-white/10 p-4 font-black text-white hover:bg-white/15"">"
"app/gewerbereinigung/page.tsx","644","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full bg-cyan-400 px-6 py-3 text-sm font-black text-slate-950 transition hover:bg-cyan-300"""
"app/gewerbereinigung/page.tsx","651","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-white/20 bg-white px-6 py-3 text-sm font-black text-slate-950 transition hover:bg-slate-100"""
"app/gewerbereinigung/page.tsx","658","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-full border border-white/20 bg-white/10 px-6 py-3 text-sm font-black text-white transition hover:bg-white/15"""
"app/floxant-fakten/page.tsx","162","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center gap-2 rounded-2xl bg-blue-500 px-5 py-3 text-sm font-semibold text-slate-950 transition hover:bg-blue-400"""
"app/floxant-fakten/page.tsx","260","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-[1.5rem] border border-white/10 bg-white/[0.025] p-6 transition-all hover:-translate-y-1 hover:border-blue-400/25 hover:bg-white/[0.045]"""
"app/first-48h/page.tsx","66","FOCUS_STYLE_REVIEW","warning"," <Link href=""/rechner"" className=""btn-premium inline-flex h-12 items-center gap-2 rounded-xl bg-gradient-to-b from-blue-500 to-blue-600 px-8 text-sm font-semibold uppercase tracking-wider text-white shadow-lg shadow-blue"
"app/first-48h/page.tsx","66","REDUCED_MOTION_REVIEW","warning"," <Link href=""/rechner"" className=""btn-premium inline-flex h-12 items-center gap-2 rounded-xl bg-gradient-to-b from-blue-500 to-blue-600 px-8 text-sm font-semibold uppercase tracking-wider text-white shadow-lg shadow-blue"
"app/first-48h/page.tsx","69","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""inline-flex h-12 items-center gap-2 rounded-xl border border-slate-200 bg-white px-6 text-sm font-medium text-slate-700 transition-all hover:bg-"
"app/first-48h/page.tsx","69","REDUCED_MOTION_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""inline-flex h-12 items-center gap-2 rounded-xl border border-slate-200 bg-white px-6 text-sm font-medium text-slate-700 transition-all hover:bg-"
"app/first-48h/page.tsx","113","REDUCED_MOTION_REVIEW","warning"," className=""card-premium group rounded-xl p-5 transition-all"""
"app/first-48h/page.tsx","115","REDUCED_MOTION_REVIEW","warning"," <h3 className=""font-semibold text-slate-950 group-hover:text-blue-700 transition-colors flex items-center gap-2"">"
"app/first-48h/page.tsx","117","REDUCED_MOTION_REVIEW","warning"," <ChevronRight className=""w-4 h-4 opacity-0 group-hover:opacity-100 transition-opacity"" />"
"app/firmenentsorgung/page.tsx","111","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center justify-center gap-2 rounded-2xl bg-gradient-to-r from-cyan-600 via-cyan-500 to-blue-500 px-6 py-4 text-sm font-black uppercase tracking-[0.14em] text-white shadow-[0_18px_48px_rgba(6"
"app/firmenentsorgung/page.tsx","118","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center justify-center rounded-2xl border border-slate-200 bg-white px-6 py-4 text-sm font-black uppercase tracking-[0.14em] text-slate-900 shadow-sm shadow-slate-950/5 transition-all hover:-"
"app/fernumzug-muenchen/page.tsx","182","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-white px-6 text-sm font-black text-slate-950 transition hover:bg-cyan-50"""
"app/fernumzug-muenchen/page.tsx","199","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-emerald-400 px-6 text-sm font-black text-slate-950 transition hover:bg-emerald-300"""
"app/fernumzug-muenchen/page.tsx","213","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-white/20 bg-white/10 px-6 text-sm font-black text-white transition hover:bg-white/15"""
"app/fernumzug-muenchen/page.tsx","284","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-lg border border-slate-200 bg-white p-5 shadow-sm transition hover:-translate-y-0.5 hover:border-blue-200 hover:shadow-lg"""
"app/fernumzug-muenchen/page.tsx","291","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 transition group-hover:translate-x-0.5"" aria-hidden=""true"" />"
"app/fensterreinigung-regensburg/page.tsx","305","TOUCH_TARGET_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/fensterreinigung-regensburg/page.tsx","305","FOCUS_STYLE_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/fensterreinigung-regensburg/page.tsx","327","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/fensterreinigung-regensburg/page.tsx","327","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/fensterreinigung-regensburg/page.tsx","565","TOUCH_TARGET_REVIEW","warning"," <Link key={item.href} href={item.href} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/fensterreinigung-regensburg/page.tsx","565","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/feedback/page.tsx","43","REDUCED_MOTION_REVIEW","warning"," className=""rounded-xl border border-white/10 bg-white/10 px-5 py-3 text-sm font-semibold text-white transition hover:bg-white/15"""
"app/feedback/page.tsx","49","REDUCED_MOTION_REVIEW","warning"," className=""rounded-xl border border-white/10 bg-white px-5 py-3 text-sm font-semibold text-slate-950 transition hover:bg-white/90"""
"app/feedback/page.tsx","76","REDUCED_MOTION_REVIEW","warning"," className=""focus:outline-none transition-transform hover:scale-110"""
"app/feedback/page.tsx","80","REDUCED_MOTION_REVIEW","warning"," className={`transition-colors duration-200 ${(hovered || rating) >= star ? 'fill-yellow-400 text-yellow-400 drop-shadow-[0_0_15px_rgba(250,204,21,0.5)]' : 'text-white/10'}`} "
"app/feedback/page.tsx","85","REDUCED_MOTION_REVIEW","warning"," <div className={`transition-all duration-500 ease-in-out ${rating > 0 && rating <= 3 ? 'opacity-100 max-h-64 mb-8' : 'opacity-0 max-h-0 overflow-hidden'}`}>"
"app/feedback/page.tsx","90","REDUCED_MOTION_REVIEW","warning"," className=""w-full bg-white/5 border border-white/10 rounded-xl p-4 text-white placeholder:text-white/20 h-32 focus:border-blue-500 transition-colors"""
"app/feedback/page.tsx","98","REDUCED_MOTION_REVIEW","warning"," className=""w-full py-4 bg-gradient-to-r from-blue-600 to-violet-600 hover:from-blue-500 hover:to-violet-500 text-white rounded-xl font-medium transition-all shadow-lg flex items-center justify-center gap-2 disabled:opac"
"app/feedback/page.tsx","100","REDUCED_MOTION_REVIEW","warning"," <div className=""absolute inset-0 bg-white/20 translate-y-full group-hover:translate-y-0 transition-transform duration-300 ease-in-out"" />"
"app/express-anfrage/page.tsx","108","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex h-14 items-center justify-center rounded-xl bg-blue-600 px-10 text-xs font-bold uppercase tracking-widest text-white shadow-[0_18px_48px_rgba(37,99,235,0.22)] transition-all hover:-translate-y-0.5"
"app/express-anfrage/page.tsx","114","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex h-14 items-center justify-center gap-3 rounded-xl border border-slate-200 bg-white px-10 text-xs font-bold uppercase tracking-widest text-slate-900 shadow-sm shadow-slate-950/5 transition-all hove"
"app/express-anfrage/page.tsx","181","REDUCED_MOTION_REVIEW","warning"," className=""card-premium rounded-2xl px-6 py-4 font-medium text-slate-700 transition-all hover:border-blue-500/30 hover:text-slate-950"""
"app/erinnerungskapsel/page.tsx","66","FOCUS_STYLE_REVIEW","warning"," <Link href=""/rechner"" className=""btn-premium inline-flex h-12 items-center gap-2 rounded-xl bg-gradient-to-b from-blue-500 to-blue-600 px-8 text-sm font-semibold uppercase tracking-wider text-white shadow-lg shadow-blue"
"app/erinnerungskapsel/page.tsx","66","REDUCED_MOTION_REVIEW","warning"," <Link href=""/rechner"" className=""btn-premium inline-flex h-12 items-center gap-2 rounded-xl bg-gradient-to-b from-blue-500 to-blue-600 px-8 text-sm font-semibold uppercase tracking-wider text-white shadow-lg shadow-blue"
